Vicente Fernández;De Qué Manera Te Olvido;0.496;0.451;0.0;0.0;3838898.0
Alejandro Fernández;Me Dediqué a Perderte;0.642;0.442;0.0;0.0;4.5987952E8
Alejandro Fernández;Inexperto En Olvidarte;0.549;0.548;0.0;0.0;3551746.0
Alejandro Fernández;El Ultimo Adiós - Varios Artistas Version;0.276;0.572;0.0;0.0;764831.0
Alejandro Fernández;Sé Que Te Duele;0.692;0.855;380.245;0.0;2.04885568E8
Alejandro Fernández;Me Hace Tanto Bien;0.549;0.764;0.0;0.0;8.947484E7
Alejandro Fernández;Mariposa Traicionera;0.622;0.647;0.0;0.0;4.3753388E7
Alejandro Fernández;Hoy Tengo Ganas De Ti;0.406;0.459;0.0;0.0;5.5811181E8
Alejandro Fernández;Canta Corazón;0.724;0.715;0.0;0.0;0.0
Alejandro Fernández;Caballero;0.571;0.418;381.755;0.0;1.15255904E8
Alejandro Fernández;Como Quien Pierde una Estrella;0.439;0.35;0.0;0.0;1.1132744E8
T-Pain;Buy U a Drank (Shawty Snappin') (feat. Yung Joc);0.693;0.549;0.0;0.0;2.42720848E8
T-Pain;Bartender (feat. Akon);0.832;0.391;3.98;0.0;2.96995712E8
T-Pain;I'm Sprung;0.728;0.327;0.0;0.0;1.1436628E8
T-Pain;Up Down (Do This All Day) (feat. B.o.B);0.778;0.498;385.155;0.0;1.30053E8
T-Pain;I'm N Luv (Wit a Stripper) (feat. Mike Jones);0.739;0.368;0.0;0.0;4.0899056E7
T-Pain;Best Love Song;0.622;0.711;326.645;0.0;5.3292924E7
T-Pain;Jerry Sprunger (with T-Pain);0.76;0.746;0.0;0.0;6.0219448E7
T-Pain;Turn All the Lights On (feat. Ne-Yo);0.699;0.805;0.0;0.0;2.5468816E7
T-Pain;Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy);0.786;0.689;0.0;0.0;8.9601248E7
T-Pain;I Like Dat;0.565;0.491;403.475;0.0;4.9567552E7
Johann Sebastian Bach;Cello Suite No. 1 in G Major, BWV 1007: I. Prélude;0.257;0.109;0.0;0.0;1.4668617E7
Johann Sebastian Bach;Suite No. 3 in D Major, BWV 1068: II. Air;0.0769;0.0846;0.0;0.0;5768625.0
Johann Sebastian Bach;Goldberg Variations, BWV 988: Aria;0.454;0.0139;0.0;0.0;1179474.0
Johann Sebastian Bach;The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude;0.221;0.126;0.0;0.0;1077871.0
Johann Sebastian Bach;Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042);0.36;0.00301;0.0;0.0;5670.0
Johann Sebastian Bach;Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude;0.326;0.0993;0.0;0.0;1.4668617E7
Johann Sebastian Bach;Flute Sonata in E-Flat Major, BWV 1031: II. Siciliano (arr. I. Friedman for piano);0.359;0.0299;0.0;0.0;483767.0
Johann Sebastian Bach;Overture (Suite) No. 2 in B Minor, BWV 1067: VII. Badinerie;0.515;0.269;0.0;0.0;0.0
Johann Sebastian Bach;Violin Concerto No. 1 in A minor, BWV 1041: I. (Allegro moderato);0.0;0.0;0.0;0.0;0.0
Johann Sebastian Bach;Sheep May Safely Graze;0.494;0.016;0.0;0.0;981019.0
Jhené Aiko;Sativa;0.741;0.61;4.616;0.0;3.00355456E8
Jhené Aiko;Sunshine;0.746;0.647;31.494;0.0;2.2265436E7
Jhené Aiko;Stay Ready (What A Life);0.347;0.493;0.0;0.0;4.7400896E7
Jhené Aiko;While We're Young;0.649;0.791;3.936;0.0;7.1704464E7
Jhené Aiko;The Worst;0.539;0.414;424.155;0.0;1.6260192E8
Jhené Aiko;B.S. (feat. H.E.R.);0.617;0.525;0.0;0.0;1.7364676E7
Jhené Aiko;P*$$Y Fairy (OTW);0.572;0.519;3.031;0.0;1.02465568E8
Jhené Aiko;Blue Dream;0.586;0.404;0.0;0.0;7998774.0
Jhené Aiko;Never Call Me;0.48;0.309;0.0;0.0;6.7387512E7
Jhené Aiko;On The Way (feat. Mila J);0.575;0.443;3.71;0.0;2.6606392E7
Alka Yagnik;"Agar Tum Saath Ho (From ""Tamasha"")";0.562;0.519;568.425;0.0;0.0
Alka Yagnik;"Tip Tip (From ""Sooryavanshi"")";0.709;0.929;0.0;0.0;3.11889216E8
Alka Yagnik;"Ek Din Aap (From ""Yes Boss"")";0.462;0.375;443.445;0.0;6088289.0
Alka Yagnik;Ae Mere Humsafar;0.436;0.499;0.0;0.0;3.12995296E8
Alka Yagnik;Bole Chudiyan;0.59;0.875;0.0;0.0;7.6352122E8
Alka Yagnik;Kuch Kuch Hota Hai;0.547;0.554;496.445;0.0;2.1567732E7
Alka Yagnik;Ladki Badi Anjani Hai;0.637;0.774;0.0;0.0;4.42248928E8
Alka Yagnik;Hum Tum;0.465;0.682;0.0;0.0;1225763.0
Alka Yagnik;Koi Mil Gaya;0.7;0.687;0.0;0.0;1.01644936E8
Alka Yagnik;"Mera Dil Bhi Kitna Pagal Hai (From ""Saajan"")";0.474;0.498;0.0;0.0;6.5590552E7
Udit Narayan;"Tip Tip (From ""Sooryavanshi"")";0.709;0.929;0.0;0.0;3.11889216E8
Udit Narayan;Enkeyoo Partha;0.822;0.446;0.0;0.0;3.320607E7
Udit Narayan;Main Yahaan Hoon;0.484;0.788;49.193;0.0;2.66292128E8
Udit Narayan;Falak Tak;0.718;0.697;0.0;0.0;1.00821944E8
Udit Narayan;Ae Mere Humsafar;0.436;0.499;0.0;0.0;7.30592E7
Udit Narayan;Bole Chudiyan;0.59;0.875;0.0;0.0;7.6352122E8
Udit Narayan;Kuch Kuch Hota Hai;0.547;0.554;496.445;0.0;2.1567732E7
Udit Narayan;Pehla Nasha;0.458;0.34;0.0;0.0;2.9256464E7
Udit Narayan;Aankhein Khuli;0.792;0.635;0.0;0.0;2.8799056E8
Udit Narayan;Sona Kitna Sona Hai;0.756;0.92;0.0;0.0;2.5635892E7
Vishal-Shekhar;"Besharam Rang (From ""Pathaan"")";0.773;0.795;43.079;0.0;2.75032288E8
Vishal-Shekhar;Jhoome Jo Pathaan;0.817;0.738;34.694;0.0;1.95457264E8
Vishal-Shekhar;Ishq Wala Love;0.711;0.295;429.955;0.0;9.0390408E7
Vishal-Shekhar;Khuda Jaane;0.382;0.632;0.0;0.0;1.40293328E8
Vishal-Shekhar;"Ghungroo (From ""War"")";0.695;0.729;0.0;0.0;0.0
Vishal-Shekhar;Nashe Si Chadh Gayi;0.799;0.784;39.646;0.0;3.31764416E8
Vishal-Shekhar;Dil Diyan Gallan;0.716;0.64;0.0;0.0;1.02922704E8
Vishal-Shekhar;Falak Tak;0.718;0.697;0.0;0.0;1.00821944E8
Vishal-Shekhar;Firecracker;0.838;0.63;0.0;0.0;8.7843568E7
Vishal-Shekhar;"O Saki Saki (From ""Batla House"")";0.737;0.961;0.0;0.0;6.6773978E8
Bibi und Tina;Mädchen auf dem Pferd (feat. Fabian Buch);0.775;0.818;0.0;0.0;0.0
Bibi und Tina;Mädchen gegen Jungs (feat. Lina Larissa Strahl, Lisa-Marie Koroll, Phil Laude, Louis H.);0.801;0.809;0.0;0.0;3.5621016E7
Bibi und Tina;Up, up, up (Nobody’s perfect) [feat. Lina Larissa Strahl];0.907;0.779;2.639;0.0;2.8232872E7
Bibi und Tina;No Risk, no Fun (feat. Lina Larissa Strahl, Emilio Moutaoukkil);0.815;0.593;0.0;0.0;0.0
Bibi und Tina;Happy End (feat. Lina Larissa Strahl);0.791;0.539;0.0;0.0;0.0
Bibi und Tina;Mädchen aus Paris (feat. Tilman Pörzgen);0.761;0.672;0.0;0.0;0.0
Bibi und Tina;Bester Sommer (feat. Lina Larissa Strahl);0.841;0.598;0.0;0.0;0.0
Bibi und Tina;98 Prozent (feat. Mavie Hörbiger);0.745;0.731;0.0;0.0;1.0136881E7
Bibi und Tina;Ich bleib hier (feat. Lina Larissa Strahl);0.703;0.721;299.635;0.0;0.0
Bibi und Tina;Ich will mehr (Kakmann Song) [feat. Charly Hübner];0.764;0.771;0.0;0.0;3591647.0
Yuvan Shankar Raja;"Ennai Vittu (From ""Love Today"")";0.602;0.388;0.0;0.0;2.2284592E7
Yuvan Shankar Raja;"Pacha Elai (From ""Love Today"")";0.664;0.716;0.0;0.0;2495085.0
Yuvan Shankar Raja;"Kanja Poovu Kannala (From ""Viruman"")";0.72;0.692;0.0;0.0;3.8523572E7
Yuvan Shankar Raja;Enkeyoo Partha;0.822;0.446;0.0;0.0;3.320607E7
Yuvan Shankar Raja;Kaadhal Endral;0.638;0.324;0.0;0.0;1484196.0
Yuvan Shankar Raja;Venmegam;0.803;0.426;0.0;0.0;6.4425784E7
Yuvan Shankar Raja;"Saachitale (From ""Love Today"")";0.841;0.599;0.0;0.0;1.3069204E7
Yuvan Shankar Raja;Chiru Chiru;0.722;0.496;0.0;0.0;5.0068448E7
Yuvan Shankar Raja;High On Love;0.627;0.779;0.0;0.0;5.2453152E7
Yuvan Shankar Raja;Mamakutty;0.8;0.782;0.0;0.0;1.5311499E7
Bibi Blocksberg;Kapitel 13: Der Hexenbesenausflug (Folge 146);0.719;0.435;0.0;0.0;0.0
Bibi Blocksberg;Kapitel 12: Der Hexenbesenausflug (Folge 146);0.701;0.319;161.405;0.0;0.0
Bibi Blocksberg;Kapitel 10: Der Hexenbesenausflug (Folge 146);0.64;0.501;0.0;0.0;0.0
Bibi Blocksberg;Kapitel 15: Der Hexenbesenausflug (Folge 146);0.686;0.292;0.0;0.0;0.0
Bibi Blocksberg;Kapitel 17: Der Hexenbesenausflug (Folge 146);0.563;0.43;160.095;0.0;0.0
Bibi Blocksberg;Kapitel 16: Der Hexenbesenausflug (Folge 146);0.656;0.322;0.0;0.0;12010.0
Bibi Blocksberg;Kapitel 11: Der Hexenbesenausflug (Folge 146);0.694;0.2;1.565;0.0;0.0
Bibi Blocksberg;Kapitel 08: Der Hexenbesenausflug (Folge 146);0.744;0.245;0.0;0.0;0.0
Bibi Blocksberg;Kapitel 09: Der Hexenbesenausflug (Folge 146);0.649;0.257;157.375;0.0;12010.0
Bibi Blocksberg;Kapitel 06: Der Hexenbesenausflug (Folge 146);0.722;0.218;0.0;0.0;0.0
Pearl Jam;Even Flow;0.394;0.944;487.635;0.0;1.40299488E8
Pearl Jam;Alive;0.284;0.875;0.0;0.0;8.616176E7
Pearl Jam;Black;0.36;0.684;0.0;0.0;726340.0
Pearl Jam;Jeremy;0.285;0.846;0.0;0.0;1.35820256E8
Pearl Jam;Last Kiss;0.622;0.692;0.0;0.0;1.6254331E7
Pearl Jam;Just Breathe;0.473;0.348;359.755;0.0;4.9562536E7
Pearl Jam;Yellow Ledbetter;0.504;0.354;0.0;0.0;4060291.0
Pearl Jam;Daughter - Remastered;0.615;0.702;390.555;0.0;6510093.0
Pearl Jam;Better Man;0.445;0.671;447.645;0.0;2.142012E7
Pearl Jam;Elderly Woman Behind the Counter in a Small Town - Remastered;0.281;0.493;0.0;0.0;6089208.0
The Offspring;You're Gonna Go Far, Kid;0.55;0.917;0.0;0.0;8.9467104E7
The Offspring;The Kids Aren't Alright;0.523;0.943;0.0;0.0;2.20366336E8
The Offspring;Self Esteem;0.488;0.862;0.0;0.0;8.0405288E7
The Offspring;Pretty Fly (For A White Guy);0.723;0.895;314.445;0.0;5.7233608E7
The Offspring;Why Don't You Get A Job;0.766;0.882;287.445;0.0;8.5198872E7
The Offspring;Come Out and Play;0.519;0.77;0.0;0.0;3.6654888E7
The Offspring;Want You Bad;0.491;0.966;0.0;0.0;8.1215672E7
The Offspring;All I Want;0.205;0.973;0.0;0.0;2.321162E7
The Offspring;Gone Away - 1997;0.45;0.945;448.045;0.0;3.950112E7
The Offspring;Staring At The Sun;0.403;0.952;222.645;0.0;4605524.0
Johnny Cash;Hurt;0.534;0.392;0.0;0.0;1.87286224E8
Johnny Cash;Ring of Fire;0.659;0.585;264.045;0.0;656414.0
Johnny Cash;Highwayman;0.67;0.351;0.0;0.0;4.767684E7
Johnny Cash;Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968;0.621;0.524;0.0;0.0;1986461.0
Johnny Cash;Girl from the North Country;0.607;0.142;0.0;0.0;4139161.0
Johnny Cash;I Walk The Line - Single Version;0.862;0.484;0.0;0.0;6543491.0
Johnny Cash;God's Gonna Cut You Down;0.617;0.485;0.0;0.0;1.26356776E8
Johnny Cash;The Man Comes Around;0.635;0.584;444.555;0.0;5.8461832E7
Johnny Cash;Jackson;0.741;0.615;0.0;0.0;1.1075667E7
Johnny Cash;(Ghost) Riders in the Sky;0.572;0.668;0.0;0.0;8193553.0
Eagles;Hotel California - 2013 Remaster;0.579;0.508;0.0;0.0;2.58787216E8
Eagles;Take It Easy - 2013 Remaster;0.575;0.67;35.263;0.0;344621.0
Eagles;Please Come Home for Christmas - 2013 Remaster;0.612;0.289;0.0;0.0;772267.0
Eagles;Life in the Fast Lane - 2013 Remaster;0.667;0.755;0.0;0.0;5550833.0
Eagles;One of These Nights - 2013 Remaster;0.655;0.606;0.0;0.0;1.057024E7
Eagles;Desperado - 2013 Remaster;0.228;0.224;0.0;0.0;1.2025531E7
Eagles;Peaceful Easy Feeling - 2013 Remaster;0.568;0.634;0.0;0.0;1370511.0
Eagles;Tequila Sunrise - 2013 Remaster;0.632;0.397;0.0;0.0;7521205.0
Eagles;Love Will Keep Us Alive;0.658;0.374;405.755;0.0;3697011.0
Eagles;New Kid in Town - 2013 Remaster;0.649;0.425;50.821;0.0;5.491348E7
Korn;Freak On a Leash;0.353;0.898;0.0;0.0;2.61866864E8
Korn;Coming Undone;0.687;0.677;332.955;0.0;1.18552672E8
Korn;Falling Away from Me;0.468;0.769;0.0;0.0;1.3797056E8
Korn;Got the Life;0.501;0.905;0.0;0.0;9.0180424E7
Korn;Twisted Transistor;0.581;0.983;0.0;0.0;2337145.0
Korn;Blind - Live at CBGB;0.244;0.928;0.0;0.0;271173.0
Korn;Here to Stay;0.564;0.947;4.516;0.0;4.5900064E7
Korn;Word Up!;0.577;0.94;0.0;0.0;8828363.0
Korn;Y'all Want a Single;0.756;0.811;329.845;0.0;1.3293839E7
Korn;A.D.I.D.A.S.;0.334;0.898;2.56;0.0;3.75774E7
MGMT;Little Dark Age;0.705;0.712;0.0;0.0;1.0173252E8
MGMT;Kids;0.451;0.931;0.0;0.0;1.673452E8
MGMT;Electric Feel;0.763;0.803;0.0;0.0;1.62505568E8
MGMT;Time to Pretend;0.438;0.94;4.35;0.0;1.05078312E8
MGMT;When You Die;0.645;0.938;4.398;0.0;3.0234028E7
MGMT;Me and Michael;0.628;0.841;0.0;0.0;4937616.0
MGMT;Congratulations;0.761;0.637;0.0;0.0;1.2423513E7
MGMT;Weekend Wars;0.549;0.859;417.955;0.0;8730516.0
MGMT;She Works Out Too Much;0.633;0.919;0.0;0.0;10598.0
MGMT;TSLAMP;0.602;0.879;0.0;0.0;2071242.0
MF DOOM;Rapp Snitch Knishes feat. Mr. Fantastik;0.728;0.832;288.155;0.0;1.74419E7
MF DOOM;Doomsday;0.856;0.84;496.755;0.0;1.4749326E7
MF DOOM;One Beer;0.376;0.718;0.0;0.0;2709558.0
MF DOOM;Hoe Cakes;0.511;0.613;390.245;0.0;267452.0
MF DOOM;All Caps;0.358;0.889;0.0;0.0;8438639.0
MF DOOM;Meat Grinder;0.571;0.717;0.0;0.0;1083267.0
MF DOOM;Rhymes Like Dimes;0.646;0.752;0.0;0.0;663605.0
MF DOOM;Fancy Clown;0.537;0.753;193.045;0.0;3740405.0
MF DOOM;Accordion;0.578;0.631;0.0;0.0;1.2833458E7
MF DOOM;Raid;0.419;0.871;0.0;0.0;986916.0
The Cure;Boys Don't Cry - Single Version;0.465;0.841;262.555;0.0;1.04414416E8
The Cure;Friday I'm in Love;0.526;0.762;0.0;0.0;1.00565464E8
The Cure;Just like Heaven;0.43;0.971;0.0;0.0;9.7937376E7
The Cure;Close to Me - 2006 Remaster;0.725;0.524;0.0;0.0;42747.0
The Cure;In Between Days - 2006 Remaster;0.541;0.83;296.645;0.0;3.99526E7
The Cure;Lovesong - 2010 Remaster;0.611;0.813;0.0;0.0;6.3959056E7
The Cure;A Forest - 2006 Remaster;0.633;0.62;591.555;0.0;2.7981388E7
The Cure;Lullaby - 2010 Remaster;0.718;0.557;0.0;0.0;7.0195776E7
The Cure;The Lovecats;0.748;0.569;0.0;0.0;1.689262E7
The Cure;Pictures of You - 2010 Remaster;0.484;0.776;747.445;0.0;8.8742176E7
Jack Johnson;Better Together;0.868;0.347;0.0;0.0;2.6334712E7
Jack Johnson;Upside Down;0.792;0.647;349.245;0.0;8.8089048E7
Jack Johnson;Banana Pancakes;0.816;0.375;319.845;0.0;6351940.0
Jack Johnson;Sitting, Waiting, Wishing;0.765;0.535;3.062;0.0;11403.0
Jack Johnson;Roll Me Up and Smoke Me When I Die - Live;0.427;0.813;0.0;0.0;8726119.0
Jack Johnson;I Got You;0.899;0.399;0.0;0.0;3.1800944E7
Jack Johnson;Angel;0.619;0.0568;0.0;0.0;15216.0
Jack Johnson;Gone;0.816;0.338;0.0;0.0;1702808.0
Jack Johnson;Flake;0.758;0.654;0.0;0.0;1.1485445E7
Jack Johnson;Sunsets For Somebody Else;0.696;0.229;0.0;0.0;2998713.0
Outkast;Ms. Jackson;0.843;0.806;450.845;0.0;2.95791872E8
Outkast;Hey Ya!;0.727;0.974;0.0;0.0;6.4368102E8
Outkast;So Fresh, So Clean;0.725;0.64;400.045;0.0;4.9844984E7
Outkast;Roses;0.751;0.708;615.955;0.0;1.23823544E8
Outkast;ATLiens;0.918;0.734;0.0;0.0;7573337.0
Outkast;The Way You Move (feat. Sleepy Brown);0.871;0.597;3.9;0.0;7.0891096E7
Outkast;Rosa Parks;0.792;0.701;0.0;0.0;1.9138408E7
Outkast;B.O.B. - Bombs Over Baghdad;0.746;0.978;507.045;0.0;2.2776776E7
Outkast;Da Art of Storytellin' (Pt. 1);0.749;0.856;0.0;0.0;7292622.0
Outkast;Player's Ball;0.857;0.764;435.445;0.0;9750595.0
Ice Cube;It Was A Good Day;0.798;0.744;0.0;0.0;1.84788544E8
Ice Cube;You Know How We Do It;0.747;0.52;387.955;0.0;6.5920684E7
Ice Cube;Check Yo Self - Remix;0.934;0.735;0.0;0.0;3.7788648E7
Ice Cube;No Vaseline;0.575;0.927;0.0;0.0;174233.0
Ice Cube;Why We Thugs;0.683;0.59;0.0;0.0;6210453.0
Ice Cube;Ain't Got No Haters (feat. Too Short);0.776;0.925;0.0;0.0;7.3607376E7
Ice Cube;Hello;0.903;0.61;387.555;0.0;1419560.0
Ice Cube;You Can Do It;0.947;0.853;0.0;0.0;3.2809956E7
Ice Cube;Gangsta Rap Made Me Do It;0.81;0.745;0.0;0.0;3462419.0
Phil Collins;You Can't Hurry Love - 2016 Remaster;0.62;0.936;0.0;0.0;8605580.0
Phil Collins;In The Air Tonight - 2015 Remastered;0.446;0.239;560.755;0.0;158725.0
Phil Collins;Against All Odds (Take a Look at Me Now) - 2016 Remaster;0.58;0.498;0.0;0.0;5.6233352E7
Phil Collins;Another Day in Paradise - 2016 Remaster;0.78;0.565;0.0;0.0;4.65264224E8
Phil Collins;"You'll Be In My Heart - From ""Tarzan""/Soundtrack Version";0.566;0.748;0.0;0.0;1.6392481E7
Phil Collins;Easy Lover;0.74;0.923;0.0;0.0;9.0469936E7
Phil Collins;One More Night - 2016 Remaster;0.534;0.442;0.0;0.0;8.352E7
Phil Collins;A Groovy Kind of Love;0.452;0.306;0.0;0.0;2.5704348E7
Phil Collins;Sussudio - 2016 Remaster;0.714;0.935;0.0;0.0;4.1885092E7
Phil Collins;Do You Remember? - 2016 Remaster;0.677;0.509;0.0;0.0;1.4698802E7
John Williams;Carol of the Bells;0.418;0.106;0.0;0.0;1076136.0
John Williams;Somewhere in My Memory - Chorus & Orchestra Version;0.351;0.0767;0.0;0.0;281092.0
John Williams;Theme From Jurassic Park;0.144;0.132;0.0;0.0;6069104.0
John Williams;Duel of the Fates;0.471;0.411;0.0;0.0;259283.0
John Williams;Theme From Schindler's List;0.142;0.113;426.155;0.0;5.4256204E7
John Williams;"Main Title ""Somewhere in My Memory"" (From ""Home Alone"") - Voice";0.164;0.0719;0.0;0.0;2.0313204E7
John Williams;Hedwig's Theme;0.156;0.162;515.155;0.0;268631.0
John Williams;Prologue;0.177;0.0188;217.155;0.0;178957.0
John Williams;The Imperial March (Darth Vader's Theme);0.577;0.379;0.0;0.0;2859756.0
John Williams;O Holy Night;0.207;0.127;2.796;0.0;1125176.0
Soda Stereo;De Música Ligera;0.542;0.714;0.0;0.0;1.09583272E8
Soda Stereo;Cuando Pase el Temblor;0.643;0.539;0.0;0.0;4.900204E7
Soda Stereo;Trátame Suavemente - Remasterizado 2007;0.738;0.8;0.0;0.0;1.7275368E7
Soda Stereo;Persiana Americana;0.582;0.915;484.645;0.0;2799275.0
Soda Stereo;Nada Personal;0.752;0.915;4.87;0.0;153365.0
Soda Stereo;Te Para 3 - MTV Unplugged;0.523;0.339;0.0;0.0;138007.0
Soda Stereo;Prófugos - Remasterizado 2007;0.551;0.895;529.355;0.0;1.62270736E8
Soda Stereo;En La Ciudad De La Furia - Remasterizado 2007;0.611;0.803;576.755;0.0;3.0415892E7
Soda Stereo;Juegos de Seducción;0.597;0.914;0.0;0.0;5.5549196E7
Soda Stereo;En la Ciudad de la Furia - MTV Unplugged;0.361;0.519;8.7;0.0;173097.0
Nas;One Mic, One Gun;0.756;0.916;0.0;0.0;272218.0
Nas;N.Y. State of Mind;0.665;0.91;489.955;0.0;161217.0
Nas;If I Ruled the World (Imagine That) (feat. Lauryn Hill);0.879;0.564;0.0;0.0;2.0182984E7
Nas;The World Is Yours;0.678;0.794;0.0;0.0;1.1091961E7
Nas;Nas Is Like;0.634;0.845;395.045;0.0;8.306976E7
Nas;It Ain't Hard to Tell;0.69;0.729;336.845;0.0;1.3040233E7
Nas;The Message;0.614;0.543;390.155;0.0;200478.0
Nas;Represent;0.708;0.832;4.21;0.0;2021189.0
Nas;Get Down;0.835;0.718;0.0;0.0;414419.0
Nas;I Can;0.837;0.885;0.0;0.0;4.7067904E7
Luis Fonsi;Despacito;0.655;0.797;0.0;0.0;8.0796493E9
Luis Fonsi;El Ultimo Adiós - Varios Artistas Version;0.276;0.572;0.0;0.0;129107.0
Luis Fonsi;CORAZONES ROTOS;0.788;0.782;38.355;0.0;2668073.0
Luis Fonsi;Échame La Culpa;0.733;0.897;0.0;0.0;2.24566554E9
Luis Fonsi;Despacito - Remix;0.649;0.798;0.0;0.0;2.761902E7
Luis Fonsi;No Me Doy Por Vencido;0.31;0.663;3.99;0.0;2.73069728E8
Luis Fonsi;Tanto;0.76;0.772;0.0;0.0;1.78374496E8
Luis Fonsi;Llegaste Tú;0.768;0.529;0.0;0.0;3.16186752E8
Luis Fonsi;Party Animal;0.724;0.869;326.355;0.0;4.2117248E7
Luis Fonsi;Imposible;0.783;0.738;0.0;0.0;4.62633664E8
Backstreet Boys;I Want It That Way;0.689;0.694;0.0;0.0;1.18815629E9
Backstreet Boys;Everybody (Backstreet's Back) - Radio Edit;0.735;0.873;0.0;0.0;60132.0
Backstreet Boys;As Long as You Love Me;0.775;0.816;0.0;0.0;4.41736032E8
Backstreet Boys;Shape of My Heart;0.575;0.786;0.0;0.0;2.90442464E8
Backstreet Boys;Show Me the Meaning of Being Lonely;0.63;0.625;3.916;0.0;2.61581088E8
Backstreet Boys;Larger Than Life;0.661;0.973;388.045;0.0;1.06314024E8
Backstreet Boys;Quit Playing Games (With My Heart);0.8;0.875;0.0;0.0;1.62041552E8
Backstreet Boys;Drowning;0.568;0.782;0.0;0.0;1.86137248E8
Backstreet Boys;Incomplete;0.437;0.589;0.0;0.0;1.72406064E8
Backstreet Boys;The Call;0.696;0.874;0.0;0.0;3.0714084E7
Los Ángeles Azules;Nunca Es Suficiente;0.789;0.518;0.0;0.0;1.73393523E9
Los Ángeles Azules;Otra Noche;0.607;0.715;0.0;0.0;1.85029792E8
Los Ángeles Azules;Amor A Primera Vista;0.678;0.821;0.0;0.0;7.2170246E8
Los Ángeles Azules;El Listón De Tu Pelo;0.695;0.432;0.0;0.0;3174205.0
Los Ángeles Azules;17 Años;0.738;0.483;0.0;0.0;3.16477088E8
Los Ángeles Azules;Cómo Te Voy A Olvidar;0.647;0.469;0.0;0.0;2.46969984E8
Los Ángeles Azules;Entrega De Amor;0.654;0.545;0.0;0.0;4.1950376E7
Los Ángeles Azules;Mis Sentimientos;0.749;0.7;361.645;0.0;1.17242534E9
Los Ángeles Azules;20 Rosas;0.657;0.376;0.0;0.0;5208202.0
Los Ángeles Azules;Ni Contigo, Ni Sin Ti;0.581;0.52;0.0;0.0;3.12285952E8
Zedd;The Middle;0.753;0.657;0.0;0.0;1.2430868E8
Zedd;Clarity;0.509;0.781;0.0;0.0;3.38451232E8
Zedd;Stay;0.69;0.622;0.0;0.0;1.11412144E8
Zedd;Happy Now;0.503;0.741;34.505;0.0;1.04102608E8
Zedd;Make You Say;0.687;0.61;0.0;0.0;5106908.0
Zedd;Beautiful Now;0.628;0.833;0.0;0.0;2.11095136E8
Zedd;Good Thing (with Kehlani);0.693;0.564;0.0;0.0;7.5063728E7
Zedd;Stay The Night - Featuring Hayley Williams Of Paramore;0.596;0.738;362.245;0.0;2.7392048E8
Zedd;I Want You To Know;0.58;0.846;4.0;0.0;2.26223008E8
Zedd;Follow;0.588;0.78;3.687;0.0;5990981.0
Nat King Cole;The Christmas Song (Merry Christmas To You);0.319;0.21;0.0;0.0;1.1435221E7
Nat King Cole;Deck The Halls;0.684;0.437;1.146;0.0;642628.0
Nat King Cole;Joy To The World;0.553;0.337;141.645;0.0;314279.0
Nat King Cole;L-O-V-E;0.425;0.373;258.845;0.0;9272301.0
Nat King Cole;Caroling, Caroling;0.308;0.381;0.0;0.0;365428.0
Nat King Cole;O Come All Ye Faithful;0.266;0.217;235.245;0.0;1604048.0
Nat King Cole;Unforgettable;0.349;0.182;319.955;0.0;4893793.0
Nat King Cole;The Happiest Christmas Tree;0.499;0.456;0.0;0.0;338556.0
Nat King Cole;O Little Town Of Bethlehem;0.274;0.164;232.445;0.0;610403.0
Nat King Cole;Smile;0.226;0.136;0.0;0.0;2800943.0
Armin van Buuren;Blah Blah Blah;0.612;0.963;305.865;0.0;6.5211891E8
Armin van Buuren;This Is What It Feels Like;0.551;0.833;3.406;0.0;1.24879736E8
Armin van Buuren;Easy To Love;0.743;0.781;0.0;0.0;470537.0
Armin van Buuren;Great Spirit;0.592;0.911;0.0;0.0;1.6875752E8
Armin van Buuren;Leave A Little Love;0.671;0.855;311.715;0.0;1918102.0
Armin van Buuren;No Fun;0.731;0.904;217.355;0.0;553816.0
Armin van Buuren;One More Time;0.579;0.764;246.825;0.0;1883499.0
Armin van Buuren;Love We Lost (with R3HAB);0.651;0.783;0.0;0.0;789205.0
Armin van Buuren;Repeat After Me;0.321;0.939;0.0;0.0;1937779.0
Armin van Buuren;Come Around Again;0.589;0.912;0.0;0.0;1.2861703E7
Juicy J;"Shell Shocked (feat. Kill the Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""";0.596;0.815;0.0;0.0;1.92127504E8
Juicy J;Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz);0.871;0.743;0.0;0.0;8.9810792E7
Juicy J;Be Careful (feat. Finesse2Tymes);0.91;0.726;2.98;0.0;1377158.0
Juicy J;Smoke A Nigga (feat. Wiz Khalifa);0.825;0.636;0.0;0.0;1.8444696E7
Juicy J;Black and Yellow (feat. Juicy J, Snoop Dogg & T-Pain) - G-Mix [G-Mix];0.697;0.827;45.987;0.0;6.0301331E8
